date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:04:42	138747/138747	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:45%20GMT	https://phongtro123.com/cho-thue-can-studio-full-do-tu-2-3-6-thang-tai-mat-duong-204-tran-duy-hung-doi-dien-charmvit-tower-vincom-d-capital-pr605632.html	D:/anhhome/phongtro123.com/cho-thue-can-studio-full-do-tu-2-3-6-thang-tai-mat-duong-204-tran-duy-hung-doi-dien-charmvit-tower-vincom-d-capital-pr605632.html	(from https://phongtro123.com/)
16:04:43	157456/157456	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:46%20GMT	https://phongtro123.com/cho-thue-can-ho-chung-cu-mini-quan-cau-giay	D:/anhhome/phongtro123.com/cho-thue-can-ho-chung-cu-mini-quan-cau-giay.html	(from https://phongtro123.com/)
16:04:44	128171/128171	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:47%20GMT	https://phongtro123.com/can-ho-1-phong-ngu-ngay-lotte-cau-kenh-te-gan-dai-hoc-tdtu-ufm-thuan-tien-di-chuyen-cac-quan-pr669742.html	D:/anhhome/phongtro123.com/can-ho-1-phong-ngu-ngay-lotte-cau-kenh-te-gan-dai-hoc-tdtu-ufm-thuan-tien-di-chuyen-cac-quan-pr669742.html	(from https://phongtro123.com/)
16:04:45	137572/137572	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:48%20GMT	https://phongtro123.com/can-ho-quan-4-gia-chi-5tr1-sat-trung-tam-sai-gon-pr614577.html	D:/anhhome/phongtro123.com/can-ho-quan-4-gia-chi-5tr1-sat-trung-tam-sai-gon-pr614577.html	(from https://phongtro123.com/)
16:04:46	157310/157310	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:49%20GMT	https://phongtro123.com/cho-thue-can-ho-dich-vu-quan-4	D:/anhhome/phongtro123.com/cho-thue-can-ho-dich-vu-quan-4.html	(from https://phongtro123.com/)
16:04:47	155633/155633	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:50%20GMT	https://phongtro123.com/tim-nguoi-o-ghep-ho-chi-minh	D:/anhhome/phongtro123.com/tim-nguoi-o-ghep-ho-chi-minh.html	(from https://phongtro123.com/)
16:04:48	157056/157056	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:51%20GMT	https://phongtro123.com/tim-nguoi-o-ghep-ha-noi	D:/anhhome/phongtro123.com/tim-nguoi-o-ghep-ha-noi.html	(from https://phongtro123.com/)
16:04:50	138409/138409	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:53%20GMT	https://phongtro123.com/tim-nguoi-o-ghep-binh-duong	D:/anhhome/phongtro123.com/tim-nguoi-o-ghep-binh-duong.html	(from https://phongtro123.com/)
16:04:51	139948/139948	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:52%20GMT	https://phongtro123.com/tim-nguoi-o-ghep-da-nang	D:/anhhome/phongtro123.com/tim-nguoi-o-ghep-da-nang.html	(from https://phongtro123.com/)
16:04:52	121700/121700	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:55%20GMT	https://phongtro123.com/tim-nguoi-o-ghep-gap-20-8-2022-pr604670.html	D:/anhhome/phongtro123.com/tim-nguoi-o-ghep-gap-20-8-2022-pr604670.html	(from https://phongtro123.com/)
16:04:54	159393/159393	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:56%20GMT	https://phongtro123.com/tim-nguoi-o-ghep-quan-3-ho-chi-minh	D:/anhhome/phongtro123.com/tim-nguoi-o-ghep-quan-3-ho-chi-minh.html	(from https://phongtro123.com/)
16:04:54	132228/132228	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:57%20GMT	https://phongtro123.com/tinh-thanh/ho-chi-minh/o-ghep-tron-goi-900k-ngay-lotte-mart.html	D:/anhhome/phongtro123.com/tinh-thanh/ho-chi-minh/o-ghep-tron-goi-900k-ngay-lotte-mart.html	(from https://phongtro123.com/)
16:04:57	160959/160959	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:04:59%20GMT	https://phongtro123.com/tim-nguoi-o-ghep-quan-7-ho-chi-minh	D:/anhhome/phongtro123.com/tim-nguoi-o-ghep-quan-7-ho-chi-minh.html	(from https://phongtro123.com/)
16:04:57	136554/136554	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:00%20GMT	https://phongtro123.com/tinh-thanh/ho-chi-minh/phong-o-ghep-nha-sach-nguyen-van-cu-duong-pham-hung.html	D:/anhhome/phongtro123.com/tinh-thanh/ho-chi-minh/phong-o-ghep-nha-sach-nguyen-van-cu-duong-pham-hung.html	(from https://phongtro123.com/)
16:04:59	161377/161377	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:01%20GMT	https://phongtro123.com/tim-nguoi-o-ghep-quan-8-ho-chi-minh	D:/anhhome/phongtro123.com/tim-nguoi-o-ghep-quan-8-ho-chi-minh.html	(from https://phongtro123.com/)
16:04:59	138008/138008	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:02%20GMT	https://phongtro123.com/o-ghep-gan-truong-cao-thang-q1-pr310536.html	D:/anhhome/phongtro123.com/o-ghep-gan-truong-cao-thang-q1-pr310536.html	(from https://phongtro123.com/)
16:05:01	157595/157595	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:03%20GMT	https://phongtro123.com/tim-nguoi-o-ghep-quan-1-ho-chi-minh	D:/anhhome/phongtro123.com/tim-nguoi-o-ghep-quan-1-ho-chi-minh.html	(from https://phongtro123.com/)
16:05:02	134234/134234	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:05%20GMT	https://phongtro123.com/tinh-thanh/ho-chi-minh/o-ghep-tron-goi-1tr-ngay-cau-khanh-hoi.html	D:/anhhome/phongtro123.com/tinh-thanh/ho-chi-minh/o-ghep-tron-goi-1tr-ngay-cau-khanh-hoi.html	(from https://phongtro123.com/)
16:05:03	158978/158978	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:05%20GMT	https://phongtro123.com/tim-nguoi-o-ghep-quan-4-ho-chi-minh	D:/anhhome/phongtro123.com/tim-nguoi-o-ghep-quan-4-ho-chi-minh.html	(from https://phongtro123.com/)
16:05:03	141231/141231	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:06%20GMT	https://phongtro123.com/tinh-thanh/ho-chi-minh/phong-o-ghep-600k-may-lanh-may-nuoc-nong-nha-sach-nguyen-van-cu-pham-hung.html	D:/anhhome/phongtro123.com/tinh-thanh/ho-chi-minh/phong-o-ghep-600k-may-lanh-may-nuoc-nong-nha-sach-nguyen-van-cu-pham-hung.html	(from https://phongtro123.com/)
16:05:04	129117/129117	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:07%20GMT	https://phongtro123.com/tinh-thanh/ho-chi-minh/homestay-hoang-phuc-tien-nghi-cao-cap.html	D:/anhhome/phongtro123.com/tinh-thanh/ho-chi-minh/homestay-hoang-phuc-tien-nghi-cao-cap.html	(from https://phongtro123.com/)
16:05:05	129889/129889	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:08%20GMT	https://phongtro123.com/o-ghep-tron-goi-1tr5-ca-de-xe-dien-nuoc-sat-truong-dai-hoc-pr627225.html	D:/anhhome/phongtro123.com/o-ghep-tron-goi-1tr5-ca-de-xe-dien-nuoc-sat-truong-dai-hoc-pr627225.html	(from https://phongtro123.com/)
16:05:07	158275/158275	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:09%20GMT	https://phongtro123.com/tim-nguoi-o-ghep-quan-5-ho-chi-minh	D:/anhhome/phongtro123.com/tim-nguoi-o-ghep-quan-5-ho-chi-minh.html	(from https://phongtro123.com/)
16:05:07	127539/127539	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:10%20GMT	https://phongtro123.com/ky-tuc-xa-gan-dh-nguyen-tat-thanh-dh-ton-duc-thang-pr668122.html	D:/anhhome/phongtro123.com/ky-tuc-xa-gan-dh-nguyen-tat-thanh-dh-ton-duc-thang-pr668122.html	(from https://phongtro123.com/)
16:05:08	133690/133690	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:11%20GMT	https://phongtro123.com/phong-ktx-o-ghep-full-tien-nghi-chi-1-7tr-nguoi-bao-dien-nuoc-ngay-quoc-huong-thao-dien-q2-pr648776.html	D:/anhhome/phongtro123.com/phong-ktx-o-ghep-full-tien-nghi-chi-1-7tr-nguoi-bao-dien-nuoc-ngay-quoc-huong-thao-dien-q2-pr648776.html	(from https://phongtro123.com/)
16:05:11	157920/157920	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:13%20GMT	https://phongtro123.com/tim-nguoi-o-ghep-quan-2-ho-chi-minh	D:/anhhome/phongtro123.com/tim-nguoi-o-ghep-quan-2-ho-chi-minh.html	(from https://phongtro123.com/)
16:05:11	138904/138904	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:14%20GMT	https://phongtro123.com/ktx-1tr4-full-chi-phi-124-cong-hoa-day-du-tien-nghi-noi-that-sach-se-gon-thoang-pr648010.html	D:/anhhome/phongtro123.com/ktx-1tr4-full-chi-phi-124-cong-hoa-day-du-tien-nghi-noi-that-sach-se-gon-thoang-pr648010.html	(from https://phongtro123.com/)
16:05:13	161346/161346	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:15%20GMT	https://phongtro123.com/tim-nguoi-o-ghep-quan-tan-binh-ho-chi-minh	D:/anhhome/phongtro123.com/tim-nguoi-o-ghep-quan-tan-binh-ho-chi-minh.html	(from https://phongtro123.com/)
16:05:13	125414/125414	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:16%20GMT	https://phongtro123.com/can-tim-1-ban-nu-vao-o-ghep-phong-3ng-da-co-2ng-pr669591.html	D:/anhhome/phongtro123.com/can-tim-1-ban-nu-vao-o-ghep-phong-3ng-da-co-2ng-pr669591.html	(from https://phongtro123.com/)
16:05:16	158096/158096	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:17%20GMT	https://phongtro123.com/cho-thue-mat-bang-ho-chi-minh	D:/anhhome/phongtro123.com/cho-thue-mat-bang-ho-chi-minh.html	(from https://phongtro123.com/)
16:05:17	151338/151338	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:19%20GMT	https://phongtro123.com/cho-thue-mat-bang-ha-noi	D:/anhhome/phongtro123.com/cho-thue-mat-bang-ha-noi.html	(from https://phongtro123.com/)
16:05:17	142211/142211	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:20%20GMT	https://phongtro123.com/cho-thue-mat-bang-da-nang	D:/anhhome/phongtro123.com/cho-thue-mat-bang-da-nang.html	(from https://phongtro123.com/)
16:05:18	143109/143109	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:20%20GMT	https://phongtro123.com/cho-thue-mat-bang-binh-duong	D:/anhhome/phongtro123.com/cho-thue-mat-bang-binh-duong.html	(from https://phongtro123.com/)
16:05:19	125910/125910	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:22%20GMT	https://phongtro123.com/cho-thue-mat-bang-kinh-doanh-4mx9m-4mx12m-san-truoc-quan-go-vap-pr317642.html	D:/anhhome/phongtro123.com/cho-thue-mat-bang-kinh-doanh-4mx9m-4mx12m-san-truoc-quan-go-vap-pr317642.html	(from https://phongtro123.com/)
16:05:21	155383/155383	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:23%20GMT	https://phongtro123.com/cho-thue-mat-bang-quan-go-vap-ho-chi-minh	D:/anhhome/phongtro123.com/cho-thue-mat-bang-quan-go-vap-ho-chi-minh.html	(from https://phongtro123.com/)
16:05:22	137392/137392	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:24%20GMT	https://phongtro123.com/mat-bang-hem-lon-cu-xa-lu-gia-gom-1tret-1-lung-2-pr667592.html	D:/anhhome/phongtro123.com/mat-bang-hem-lon-cu-xa-lu-gia-gom-1tret-1-lung-2-pr667592.html	(from https://phongtro123.com/)
16:05:24	151951/151951	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:26%20GMT	https://phongtro123.com/cho-thue-mat-bang-quan-11-ho-chi-minh	D:/anhhome/phongtro123.com/cho-thue-mat-bang-quan-11-ho-chi-minh.html	(from https://phongtro123.com/)
16:05:24	131290/131290	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:27%20GMT	https://phongtro123.com/cho-thue-mb-kiot-o-hoac-kinh-doanh-ngay-phan-anh-to-hieu-pr669733.html	D:/anhhome/phongtro123.com/cho-thue-mb-kiot-o-hoac-kinh-doanh-ngay-phan-anh-to-hieu-pr669733.html	(from https://phongtro123.com/)
16:05:25	154739/154739	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:28%20GMT	https://phongtro123.com/cho-thue-mat-bang-quan-binh-tan-ho-chi-minh	D:/anhhome/phongtro123.com/cho-thue-mat-bang-quan-binh-tan-ho-chi-minh.html	(from https://phongtro123.com/)
16:05:26	128304/128304	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:29%20GMT	https://phongtro123.com/van-phong-cho-thue-hxh-21-truong-son-p-4-q-tan-binh-ngay-san-bay-tsn-pr655080.html	D:/anhhome/phongtro123.com/van-phong-cho-thue-hxh-21-truong-son-p-4-q-tan-binh-ngay-san-bay-tsn-pr655080.html	(from https://phongtro123.com/)
16:05:28	155945/155945	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:30%20GMT	https://phongtro123.com/cho-thue-mat-bang-quan-tan-binh-ho-chi-minh	D:/anhhome/phongtro123.com/cho-thue-mat-bang-quan-tan-binh-ho-chi-minh.html	(from https://phongtro123.com/)
16:05:29	127587/127587	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:31%20GMT	https://phongtro123.com/mat-bang-dep-cho-thue-duong-tan-son-nhi-q-tan-phu-giam-gia-nhieu-o-lai-duoc-wc-rieng-kd-tu-do-pr590211.html	D:/anhhome/phongtro123.com/mat-bang-dep-cho-thue-duong-tan-son-nhi-q-tan-phu-giam-gia-nhieu-o-lai-duoc-wc-rieng-kd-tu-do-pr590211.html	(from https://phongtro123.com/)
16:05:31	155606/155606	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:33%20GMT	https://phongtro123.com/cho-thue-mat-bang-quan-tan-phu-ho-chi-minh	D:/anhhome/phongtro123.com/cho-thue-mat-bang-quan-tan-phu-ho-chi-minh.html	(from https://phongtro123.com/)
16:05:31	130881/130881	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:34%20GMT	https://phongtro123.com/cho-thue-van-phong-kdc-nam-long-quan-7-tphcm-pr668252.html	D:/anhhome/phongtro123.com/cho-thue-van-phong-kdc-nam-long-quan-7-tphcm-pr668252.html	(from https://phongtro123.com/)
16:05:32	154337/154337	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:35%20GMT	https://phongtro123.com/cho-thue-mat-bang-quan-7-ho-chi-minh	D:/anhhome/phongtro123.com/cho-thue-mat-bang-quan-7-ho-chi-minh.html	(from https://phongtro123.com/)
16:05:33	123517/123517	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:35%20GMT	https://phongtro123.com/cho-thue-lo-dat-mat-tien-duong-pham-huu-lau-phu-my-quan-7-pr668088.html	D:/anhhome/phongtro123.com/cho-thue-lo-dat-mat-tien-duong-pham-huu-lau-phu-my-quan-7-pr668088.html	(from https://phongtro123.com/)
16:05:34	120940/120940	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:37%20GMT	https://phongtro123.com/cho-thue-mat-bang-kinh-doanh-vi-tri-dac-dia-pr665406.html	D:/anhhome/phongtro123.com/cho-thue-mat-bang-kinh-doanh-vi-tri-dac-dia-pr665406.html	(from https://phongtro123.com/)
16:05:35	125619/125619	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:38%20GMT	https://phongtro123.com/cho-thue-mat-bang-kinh-doanh-phu-my-quan-7-2-pr669787.html	D:/anhhome/phongtro123.com/cho-thue-mat-bang-kinh-doanh-phu-my-quan-7-2-pr669787.html	(from https://phongtro123.com/)
16:05:35	125586/125586	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:38%20GMT	https://phongtro123.com/cho-thue-mat-bang-moi-ngay-mt-duong-ql50-pr669769.html	D:/anhhome/phongtro123.com/cho-thue-mat-bang-moi-ngay-mt-duong-ql50-pr669769.html	(from https://phongtro123.com/)
16:05:37	155823/155823	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:39%20GMT	https://phongtro123.com/cho-thue-mat-bang-huyen-binh-chanh-ho-chi-minh	D:/anhhome/phongtro123.com/cho-thue-mat-bang-huyen-binh-chanh-ho-chi-minh.html	(from https://phongtro123.com/)
16:05:38	123185/123185	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:40%20GMT	https://phongtro123.com/cho-thue-van-phong-q-4-hcm-den-lam-viec-ngay-090-333-8987-hai-2-pr669327.html	D:/anhhome/phongtro123.com/cho-thue-van-phong-q-4-hcm-den-lam-viec-ngay-090-333-8987-hai-2-pr669327.html	(from https://phongtro123.com/)
16:05:39	153264/153264	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:41%20GMT	https://phongtro123.com/cho-thue-mat-bang-quan-4-ho-chi-minh	D:/anhhome/phongtro123.com/cho-thue-mat-bang-quan-4-ho-chi-minh.html	(from https://phongtro123.com/)
16:05:40	94282/94282	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:42%20GMT	https://phongtro123.com/quy-dinh-an-toan-phong-chay-chua-chay-tai-cac-nha-tro-cho-thue.html	D:/anhhome/phongtro123.com/quy-dinh-an-toan-phong-chay-chua-chay-tai-cac-nha-tro-cho-thue.html	(from https://phongtro123.com/)
16:05:40	44658/44658	---M--	200	added ('OK')	image/jpeg	etag:%22668fa9c3-ae72%22	https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/07/11/quy-dinh-an-toan-phong-chay-chua-chay-tai-nha-tro-cho-thue_1720691139.jpg	D:/anhhome/pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/07/11/quy-dinh-an-toan-phong-chay-chua-chay-tai-nha-tro-cho-thue_1720691139.jpg	(from https://phongtro123.com/)
16:05:41	89462/89462	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:44%20GMT	https://phongtro123.com/tin-tuc-thi-truong-c821.html	D:/anhhome/phongtro123.com/tin-tuc-thi-truong-c821.html	(from https://phongtro123.com/)
16:05:42	83159/83159	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:45%20GMT	https://phongtro123.com/dong-tien-thue-phong-tro-dau-thang-hay-cuoi-thang.html	D:/anhhome/phongtro123.com/dong-tien-thue-phong-tro-dau-thang-hay-cuoi-thang.html	(from https://phongtro123.com/)
16:05:42	47894/47894	---M--	200	added ('OK')	image/jpeg	etag:%22668de61c-bb16%22	https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/07/10/dong-tien-tro-dau-thang-hay-cuoi-thang_1720575516.jpg	D:/anhhome/pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/07/10/dong-tien-tro-dau-thang-hay-cuoi-thang_1720575516.jpg	(from https://phongtro123.com/)
16:05:43	73032/73032	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:46%20GMT	https://phongtro123.com/hoi-dap-c11855.html	D:/anhhome/phongtro123.com/hoi-dap-c11855.html	(from https://phongtro123.com/)
16:05:44	87130/87130	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:47%20GMT	https://phongtro123.com/tien-dat-coc-thue-phong-tro-co-lay-lai-duoc-khong.html	D:/anhhome/phongtro123.com/tien-dat-coc-thue-phong-tro-co-lay-lai-duoc-khong.html	(from https://phongtro123.com/)
16:05:44	43975/43975	---M--	200	added ('OK')	image/jpeg	etag:%22668f35a9-abc7%22	https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/07/11/tien-coc-thue-tro-co-lay-lai-duoc-khong_1720661417.jpg	D:/anhhome/pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/07/11/tien-coc-thue-tro-co-lay-lai-duoc-khong_1720661417.jpg	(from https://phongtro123.com/)
16:05:46	98020/98020	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:49%20GMT	https://phongtro123.com/lo-dien-top-5-khu-vuc-hot-nhat-de-thue-phong-tro-tai-tphcm.html	D:/anhhome/phongtro123.com/lo-dien-top-5-khu-vuc-hot-nhat-de-thue-phong-tro-tai-tphcm.html	(from https://phongtro123.com/)
16:05:46	40119/40119	---M--	200	added ('OK')	image/jpeg	etag:%226688b9a6-9cb7%22	https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/07/06/top-5-khu-vuc-hot-nhat-thue-phong-tro-tphcm_1720236454.jpg	D:/anhhome/pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/07/06/top-5-khu-vuc-hot-nhat-thue-phong-tro-tphcm_1720236454.jpg	(from https://phongtro123.com/)
16:05:47	94242/94242	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:50%20GMT	https://phongtro123.com/news/hop-dong-thue-nha-tro-phong-tro	D:/anhhome/phongtro123.com/news/hop-dong-thue-nha-tro-phong-tro.html	(from https://phongtro123.com/)
16:05:47	32974/32974	---M--	200	added ('OK')	image/jpeg	etag:%2260a764d7-80ce%22	https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2021/05/21/hop-dong-cho-thue-phong-tro-nha-tro-phongtro123_1621583062.jpg	D:/anhhome/pt123.cdn.static123.com/images/thumbs/450x300/fit/2021/05/21/hop-dong-cho-thue-phong-tro-nha-tro-phongtro123_1621583062.jpg	(from https://phongtro123.com/)
16:05:48	73920/73920	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:51%20GMT	https://phongtro123.com/mau-hop-dong-c825.html	D:/anhhome/phongtro123.com/mau-hop-dong-c825.html	(from https://phongtro123.com/)
16:05:49	93445/93445	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:52%20GMT	https://phongtro123.com/thue-phong-tro/kinh-nghiem-thue-phong-tro-tranh-bi-lua-gat.html	D:/anhhome/phongtro123.com/thue-phong-tro/kinh-nghiem-thue-phong-tro-tranh-bi-lua-gat.html	(from https://phongtro123.com/)
16:05:49	44127/44127	---M--	200	added ('OK')	image/jpeg	etag:%225d731d24-ac5f%22	https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2019/09/07/canh-bao-lua-dao-khi-thue-phong_1567825188.jpg	D:/anhhome/pt123.cdn.static123.com/images/thumbs/450x300/fit/2019/09/07/canh-bao-lua-dao-khi-thue-phong_1567825188.jpg	(from https://phongtro123.com/)
16:05:49	91933/91933	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:53%20GMT	https://phongtro123.com/kinh-nghiem-c822.html	D:/anhhome/phongtro123.com/kinh-nghiem-c822.html	(from https://phongtro123.com/)
16:05:51	93453/93453	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:54%20GMT	https://phongtro123.com/kinh-nghiem/chia-se-10-kinh-nghiem-khi-thue-phong-tro-cho-sinh-vien.html	D:/anhhome/phongtro123.com/kinh-nghiem/chia-se-10-kinh-nghiem-khi-thue-phong-tro-cho-sinh-vien.html	(from https://phongtro123.com/)
16:05:51	31533/31533	---M--	200	added ('OK')	image/jpeg	etag:%225d731c6e-7b2d%22	https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2019/09/07/kinh-nghiem-cho-sinh-vien-khi-di-thue-phong-tro_1567825006.jpg	D:/anhhome/pt123.cdn.static123.com/images/thumbs/450x300/fit/2019/09/07/kinh-nghiem-cho-sinh-vien-khi-di-thue-phong-tro_1567825006.jpg	(from https://phongtro123.com/)
16:05:52	93805/93805	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:55%20GMT	https://phongtro123.com/top-5-buoc-dang-tin-cho-thue-phong-tro-mien-phi-va-hieu-qua.html	D:/anhhome/phongtro123.com/top-5-buoc-dang-tin-cho-thue-phong-tro-mien-phi-va-hieu-qua.html	(from https://phongtro123.com/)
16:05:52	74440/74440	---M--	200	added ('OK')	image/jpeg	etag:%2265780bc4-122c8%22	https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2023/12/12/5-buoc-dang-tin-cho-thue-phong-tro-hieu-qua-va-chat-luong_1702366147.jpg	D:/anhhome/pt123.cdn.static123.com/images/thumbs/450x300/fit/2023/12/12/5-buoc-dang-tin-cho-thue-phong-tro-hieu-qua-va-chat-luong_1702366147.jpg	(from https://phongtro123.com/)
16:05:52	418/418	---MC-	302	error ('Found')	text/html	date:Sat,%2016%20Nov%202024%2009:05:56%20GMT	https://phongtro123.com/quan-ly/dang-tin-moi.html	D:/anhhome/phongtro123.com/quan-ly/dang-tin-moi.html	(from https://phongtro123.com/)
16:05:53	44849/44849	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22672e0e6d-af31%22	https://phongtro123.com/images/contact-us-pana-orange.svg	D:/anhhome/phongtro123.com/images/contact-us-pana-orange.svg	(from https://phongtro123.com/)
16:05:55	140507/140507	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:57%20GMT	https://phongtro123.com/tinh-thanh/can-tho	D:/anhhome/phongtro123.com/tinh-thanh/can-tho.html	(from https://phongtro123.com/)
16:05:56	141610/141610	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:58%20GMT	https://phongtro123.com/tinh-thanh/dong-nai	D:/anhhome/phongtro123.com/tinh-thanh/dong-nai.html	(from https://phongtro123.com/)
16:05:56	145641/145641	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:05:59%20GMT	https://phongtro123.com/tinh-thanh/ba-ria-vung-tau	D:/anhhome/phongtro123.com/tinh-thanh/ba-ria-vung-tau.html	(from https://phongtro123.com/)
16:05:57	140521/140521	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2009:06:00%20GMT	https://phongtro123.com/tinh-thanh/khanh-hoa	D:/anhhome/phongtro123.com/tinh-thanh/khanh-hoa.html	(from https://phongtro123.com/)
